execution_index	execution_phase	experiment_id	input_directory	material	volume_ratio	smearing_level	smearing_sigma_ry	kmesh	run_role	source_experiment_id	source_run_path	source_run_tree_oid	reference_experiment_id	common_quarter_partner_id	dense_standard_scalar_source_id	suffix	input_sha256	stru_sha256	kpt_sha256	metadata_sha256	pseudopotential	pseudopotential_sha256	source_input_sha256	source_stru_sha256	source_kpt_sha256	source_metadata_sha256	source_result_path	source_result_sha256	source_log_path	source_log_sha256	expected_electrons	atom_count	cube_precision	density_basename	potential_basename
30	P2	S1-20260807-030	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-030	mg	1.03	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-110	runs/S1-20260805-110	3e6e65fa95dbcb1e21aa9894f8480e66495ac93d	S1-20260805-110		S1-20260805-110	g1tlr3_mg_v103_half	795c2bb9c71ee3a688ffb5d15eea3371ecb019aece7d3d35be9fc4d6b54b55c1	98aa8e2bdcd877e9ec6d0397070f213c24c4b38fba559540fcdd1ebce02ea76d	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	23e7601dac6c5d42115b7f59819461d37f95654d74d8ecd57801c860b3af4e3f	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	e7dc016ff662bdf096a32eaf0716f062e7885563d03938c2654aa9dfd5dcc940	98aa8e2bdcd877e9ec6d0397070f213c24c4b38fba559540fcdd1ebce02ea76d	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	d30b393ab7fb8a8418b70020f158e29a0ec7bc419f16c654da6af5d1296995a6	runs/S1-20260805-110/result.json	32c318c59021d9aa0a1500c3c9e15f9b787c7e0bfd6bf684d34c47510b4f0c67	runs/S1-20260805-110/OUT.s1_mg_v103_ksdft_next_kmesh/running_scf.log	57f1c3db5b039aae55225096460ef21f851f89cd52cf1be73c9fd952ad0faccf	4	2	17	chg.cube	pot.cube
31	P2	S1-20260807-031	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-031	mg	1.06	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-111	runs/S1-20260805-111	795bd6eadf87fae12731c8eac5c85a61543e8f93	S1-20260805-111		S1-20260805-111	g1tlr3_mg_v106_half	e4dbedc43573b27e38908284c60f90aa58d945a5a53443aaf66b531091a12c5d	bb0d40d53f0e969384656b0757876d5ea489208aafd6fec7592e2549cd6db331	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	33404cb513bc11e75ed90c362d568ac1ce4c079307f8598ce69d0ed67c7ecf55	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	6e4dbdada5d705dd45e4dafb2a420dc7431394735afacb37c2520a81e1af495f	bb0d40d53f0e969384656b0757876d5ea489208aafd6fec7592e2549cd6db331	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	add5d1e64ead89122f67ff37f6fc08856b8a5aa07253147aafb7c5eab7d88835	runs/S1-20260805-111/result.json	0b487ab637655baa41e4663809304c0c904d0919ef06fa839085280c6301747f	runs/S1-20260805-111/OUT.s1_mg_v106_ksdft_next_kmesh/running_scf.log	5c45c6f3ea1e07bf5cacc21b67bda3293b42b0144b3c207ee4afb69d217e7d52	4	2	17	chg.cube	pot.cube
32	P2	S1-20260807-032	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-032	mg	1.10	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-112	runs/S1-20260805-112	5599eb5f90192ed23894ae27358373e9998646a1	S1-20260805-112		S1-20260805-112	g1tlr3_mg_v110_half	f6f37a7ff83b8b804838c49ef46c266fd101369f6e6945dd08174d60048af001	2830ba604f066a34709da8abb3fa32449372e05b41c2715e999ffd0eeafb8512	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	b3c35ac95095291c35c88fb6a08384f2b426e1bc8fad1961bfd19c977f254fef	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	a59b1c3de74e596e77f2087af09a457d1ebcc9c65c6ec376bbed727205e554b0	2830ba604f066a34709da8abb3fa32449372e05b41c2715e999ffd0eeafb8512	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	f36a76e516a87c1ef57201b2b4848447ea6ed5ca0e6eaa1694df2c1b65ead816	runs/S1-20260805-112/result.json	e060864d7a488bb26ac48aa645aff9ad2b93ca56831f9e5a5c9ebccdc23b8ce9	runs/S1-20260805-112/OUT.s1_mg_v110_ksdft_next_kmesh/running_scf.log	df4791d2bef87ac930e8fb18b5cbf328968c5d66cd343bb6a53aa9483f600907	4	2	17	chg.cube	pot.cube
33	P2	S1-20260807-033	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-033	al	0.94	quarter	0.001837465	28x28x28	common_dense_quarter_eos	S1-20260805-086	runs/S1-20260805-086	70c652a919a00a3223b55394d4f2c9f79a64ed03	S1-20260806-008		S1-20260805-086	g1tlr3_al_v094_quarter	ef3bde6f9870d9b30c94c279a141e8d40b0ad7ee472e4df789fd2676bb349998	6cce927335466a5ae8bd542f80cc149f85513eb6fd68ef5adc3399a79f7b3fb4	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	6e687fd52c9f11fd75cd06e4e03231af1e66154090ed2b78b8a8e9fdae43027f	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	efe76c914f330b96f9b84caaf0297e64456e9eb6a5ba0963211e79511e3d8180	6cce927335466a5ae8bd542f80cc149f85513eb6fd68ef5adc3399a79f7b3fb4	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	bf254973de975fbd981eb31993756815d8e909a2b4d1499cb0f647edcd58d451	runs/S1-20260805-086/result.json	27cface4e4e4d0e6f96fa73bbe2210a32a8ee58613f1907481ee8e0771a7dd99	runs/S1-20260805-086/OUT.s1_al_v094_ksdft_next_kmesh/running_scf.log	ff17f64320073d00ffb54d10303987a51c849718b522c7e400d181a62e9a6f12	3	1	17	chg.cube	pot.cube
34	P2	S1-20260807-034	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-034	al	0.97	quarter	0.001837465	28x28x28	common_dense_quarter_eos	S1-20260805-087	runs/S1-20260805-087	dd78df2c0d0449556c2c4c289907b2880bf71412	S1-20260806-009		S1-20260805-087	g1tlr3_al_v097_quarter	0a95550c32bb27d9e01fe0cafa3bceffb6a3aebd89d7f91050e8a2024e191933	afbc4693ab7f9da60ef2058d39a42af782e41982f8e64f06ee52a66b76c4150f	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	1fff01b454e22de7cdf49578e1c2c5fbb93fd72ae75ef17e7d25a330d86b591b	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	132a579eff95d1d2307e959048d56dc958924c35b36ecbca520b0e6309b81856	afbc4693ab7f9da60ef2058d39a42af782e41982f8e64f06ee52a66b76c4150f	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	98f326032537f31776d2c7f57658574258a2d4f864ba2b6a2160e465cd944ffd	runs/S1-20260805-087/result.json	d62dd597758c2c2583439e466a93efabbcbdc96880e7380974ac7bc58aee98e0	runs/S1-20260805-087/OUT.s1_al_v097_ksdft_next_kmesh/running_scf.log	6b3f6b415dbec2b7a81b1871b31168679be6c9334a3675bdb3f4c267f1e8159b	3	1	17	chg.cube	pot.cube
35	P2	S1-20260807-035	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-035	al	1.03	quarter	0.001837465	28x28x28	common_dense_quarter_eos	S1-20260805-089	runs/S1-20260805-089	a493de4d48c932109ad5cb386fde26d82007e09a	S1-20260806-011		S1-20260805-089	g1tlr3_al_v103_quarter	48a09fe828aa07245446d6b2e358c245b39e82ad51b21ec7736cdf8ceaf4a9f5	2f36cb943594eb0cc81dcd3e7b6fd906e9e5da6f898fc5cfa9065db72589a683	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	53144691253f3d97c6052b5bb83aa68e5f56b1bfc7706265f2859bf1b2e8226f	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	5411407c5dce67c7b95e99525beda57535a0c186951c4420cf476c97becda94a	2f36cb943594eb0cc81dcd3e7b6fd906e9e5da6f898fc5cfa9065db72589a683	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	c2c7de7ef11473fc2ef4fce170973ab5c3e4bad017d554bf6ce02f519d813483	runs/S1-20260805-089/result.json	41c0a1b57559c0c57de57883fb5f4ea587c7645865347a2bf5fcdf40312fd05b	runs/S1-20260805-089/OUT.s1_al_v103_ksdft_next_kmesh/running_scf.log	087e7cf338f24dce63451e8962bd1d92be0b983fc01c24df54cb45885ee6a1b4	3	1	17	chg.cube	pot.cube
36	P2	S1-20260807-036	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-036	al	1.06	quarter	0.001837465	28x28x28	common_dense_quarter_eos	S1-20260805-090	runs/S1-20260805-090	d24547cf2d756715f7d9659f843b50f761a4af58	S1-20260806-012		S1-20260805-090	g1tlr3_al_v106_quarter	f4a6a187f45847348b98c0a97df8a9ecac3b8fb9ba2664ff6ea9b740166e9741	c178b63db14ecf1fb24c1daaa8dd0db5803f5f584865bb537393b8cb108f2d36	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	6bcacd9b3d5adf2c35d69b7e72a3570544a1711f5aac1dd15c3f9f65e60193bf	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	6921bb70a5124fe527cd8fbc18de42b224b5316c9175c25ed10782a0769c6dee	c178b63db14ecf1fb24c1daaa8dd0db5803f5f584865bb537393b8cb108f2d36	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	1d0d847307800656b38586e3e6fa03ea995d23b4a556c4376b99ec6b8d24fdc6	runs/S1-20260805-090/result.json	caafa402e4ba366278aaa38f5e85fe4e05b6d101e1ce19161a189c60277eef94	runs/S1-20260805-090/OUT.s1_al_v106_ksdft_next_kmesh/running_scf.log	6693d69c8f4471f70efbe0f28cf54cecd1d5eaae744d4c89ca28fa6b24b8f93b	3	1	17	chg.cube	pot.cube
37	P2	S1-20260807-037	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-037	mg	0.94	quarter	0.001837465	24x24x16	common_dense_quarter_eos	S1-20260805-107	runs/S1-20260805-107	78ac5a5e781dfbf9454c1c09416bed750e1faf87	S1-20260806-015		S1-20260805-107	g1tlr3_mg_v094_quarter	3d280d9f7a556e3084897c983faa90222188319f656942f103a4d6b034bc6efc	ed85bda9b5c17c0907fcadfa4840d546c4e069ae51be657c3b3a4649684ac353	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	88c827c8f45359a63720c08be00080623ac489c4af80bbf707d0045f5c5d05fd	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	a86b3cf74b28d6c155815be6e3d6353cc0fb26ac3ecd41bf419ba023ad0779f2	ed85bda9b5c17c0907fcadfa4840d546c4e069ae51be657c3b3a4649684ac353	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	8794b6b0c222e311a06f8c88e77edc093466bcd3c7c83b2ffb4dc005629e704a	runs/S1-20260805-107/result.json	4f94d4a47d133ef2a15538f98ce0487129fb809ba0a534dc8f228e161ed7ba41	runs/S1-20260805-107/OUT.s1_mg_v094_ksdft_next_kmesh/running_scf.log	dbcef60d8b75130c19eaa848efec29605fe74514d690bf1bdb62daafd8099c34	4	2	17	chg.cube	pot.cube
38	P2	S1-20260807-038	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-038	mg	0.97	quarter	0.001837465	24x24x16	common_dense_quarter_eos	S1-20260805-108	runs/S1-20260805-108	58d9ba634e95f7838f6457366e2b8419938e2182	S1-20260806-016		S1-20260805-108	g1tlr3_mg_v097_quarter	bb37abc61db25f71e218aa23ee23dd435e7b5c7af40d10f3d6aadfaf841c50c9	265aadee1b70fc2f5c3cba85d30ac4b5b8f5a7dd88838c44f8cbfc5db97311af	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	e6f9d6e7b1fd7efa8a9e0142bd03f7e171bd9f4d86aaf04dba56a60d3b845775	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	85a616a3a31f8aea60686917e523488bd4dcc6084e45b528c61af7ffa0b7ff18	265aadee1b70fc2f5c3cba85d30ac4b5b8f5a7dd88838c44f8cbfc5db97311af	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	28d34d5fb6e7991496c5193982c91b6c56a37a566ab4ea5b21de2d53f40bcd34	runs/S1-20260805-108/result.json	94b4796cbae448724458113439b1f1816edbd8ebb6439673f1cebff912c1a44c	runs/S1-20260805-108/OUT.s1_mg_v097_ksdft_next_kmesh/running_scf.log	01ce6cedeb92aba0cbdbae68493b1231be7a33e4e86d371409995d0e5554be8c	4	2	17	chg.cube	pot.cube
39	P2	S1-20260807-039	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-039	mg	1.03	quarter	0.001837465	24x24x16	common_dense_quarter_eos	S1-20260805-110	runs/S1-20260805-110	3e6e65fa95dbcb1e21aa9894f8480e66495ac93d	S1-20260806-018		S1-20260805-110	g1tlr3_mg_v103_quarter	7bf037dac333c0ab501965fd86a0be95845fe2804697c9a7f938fac0cb0c762e	98aa8e2bdcd877e9ec6d0397070f213c24c4b38fba559540fcdd1ebce02ea76d	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	ca751ec8715a89540ceda5ec092aba74c9733d9e1cc33fa540f29c253a96239c	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	e7dc016ff662bdf096a32eaf0716f062e7885563d03938c2654aa9dfd5dcc940	98aa8e2bdcd877e9ec6d0397070f213c24c4b38fba559540fcdd1ebce02ea76d	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	d30b393ab7fb8a8418b70020f158e29a0ec7bc419f16c654da6af5d1296995a6	runs/S1-20260805-110/result.json	32c318c59021d9aa0a1500c3c9e15f9b787c7e0bfd6bf684d34c47510b4f0c67	runs/S1-20260805-110/OUT.s1_mg_v103_ksdft_next_kmesh/running_scf.log	57f1c3db5b039aae55225096460ef21f851f89cd52cf1be73c9fd952ad0faccf	4	2	17	chg.cube	pot.cube
40	P2	S1-20260807-040	inputs/s1/g1_thermodynamic_label_audit_r3/S1-20260807-040	mg	1.06	quarter	0.001837465	24x24x16	common_dense_quarter_eos	S1-20260805-111	runs/S1-20260805-111	795bd6eadf87fae12731c8eac5c85a61543e8f93	S1-20260806-019		S1-20260805-111	g1tlr3_mg_v106_quarter	142e104ee1a0d296c88eb2a2718c40586b68fe9ab0887ff5fff9c042430516c8	bb0d40d53f0e969384656b0757876d5ea489208aafd6fec7592e2549cd6db331	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	1b0816d217a026fc8fce63d8b0bd12676db5daa1460cd49c80f8837d073a64bd	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	6e4dbdada5d705dd45e4dafb2a420dc7431394735afacb37c2520a81e1af495f	bb0d40d53f0e969384656b0757876d5ea489208aafd6fec7592e2549cd6db331	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	add5d1e64ead89122f67ff37f6fc08856b8a5aa07253147aafb7c5eab7d88835	runs/S1-20260805-111/result.json	0b487ab637655baa41e4663809304c0c904d0919ef06fa839085280c6301747f	runs/S1-20260805-111/OUT.s1_mg_v106_ksdft_next_kmesh/running_scf.log	5c45c6f3ea1e07bf5cacc21b67bda3293b42b0144b3c207ee4afb69d217e7d52	4	2	17	chg.cube	pot.cube
